sc_point_gid,latitude,longitude,country,state,county,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km,capacity_density
78486,31.0998874735883,-94.5405772989048,United States,Texas,Angelina,-6,66.0671912109375,191.002520170047,12.387564927611,2.8910343647003165
78487,31.0982894648049,-94.4145100213503,United States,Texas,Angelina,-6,46.5984338378906,144.201956204389,11.6702142802481,3.0945665836334184
78488,31.0965591399739,-94.2884483779229,United States,Texas,Angelina,-6,33.603451171875,97.2830800910862,14.3633636201307,2.895032405853271
78489,31.0946965058749,-94.1623927880016,Unknown,Unknown,Unknown,-6,22.1081570068359,59.1805117679827,11.0647012947259,2.6768631935119664
78490,31.0927015701353,-94.0363436968873,Unknown,Unknown,Unknown,-6,22.1545085449219,77.6216533203915,5.00007142674936,3.503650426864621
78491,31.090574340923,-93.9103015497427,Unknown,Unknown,Unknown,-6,92.471340234375,375.22255917809,7.34007142674937,4.057717323303225
78492,31.0883148269456,-93.7842667915838,United States,Texas,Newton,-6,100.494255761719,429.757334103366,8.58307791313324,4.276436805725091
78493,31.0859230374506,-93.6582398672694,United States,Texas,Newton,-6,96.87682265625,382.861305021553,5.3819090885901,3.9520423412323042
78494,31.0833989822247,-93.5322212214926,Unknown,Unknown,Unknown,-6,39.0891326660156,133.47663738407,9.47403245742829,3.41467380523681
78495,31.0807426715936,-93.4062112987708,Unknown,Unknown,Unknown,-6,72.4567543945313,226.347564089644,2.06735064736294,3.1238987445831228
78496,31.0779541164213,-93.2802105434368,Unknown,Unknown,Unknown,-6,39.4564209960938,115.830067911313,3.64742207411231,2.9356455802917405
78497,31.0750333281101,-93.154219399629,Unknown,Unknown,Unknown,-6,2.08630791320801,6.04378248798542,10.0438181771802,2.8968794345855704
78498,31.0719803185997,-93.0282383112823,Unknown,Unknown,Unknown,-6,0.143675999450684,0.383461158675858,18.7605714139949,2.6689298152923513
78499,31.068795100367,-92.9022677221187,Unknown,Unknown,Unknown,-6,30.4593736816406,83.2886207748399,18.9917402385381,2.7344167232513437
78500,31.0654776864256,-92.776308075638,United States,Louisiana,Rapides,-6,69.787923046875,188.049779407853,7.33212336883819,2.694589138031005
78501,31.0620280903252,-92.6503598151081,United States,Louisiana,Rapides,-6,34.2599743652344,85.9901338749737,3.32095454429505,2.509929895400999
78502,31.0584463261509,-92.5244233835563,United States,Louisiana,Rapides,-6,28.3521238769531,68.2803907094475,6.45551298552221,2.4082989692688006
78503,31.0547324085229,-92.3984992237596,United States,Louisiana,Rapides,-6,27.4996463378906,67.2811778227021,2.92102597104441,2.446619749069217
78504,31.0508863525959,-92.2725877782354,United States,Louisiana,Rapides,-6,5.47340394287109,13.1801223827461,6.75,2.4080302715301567
78508,31.0341810676607,-91.7690779796111,United States,Louisiana,Avoyelles,-6,3.31680563964844,7.87235314119146,9.53579869251966,2.373474359512328
78509,31.0296745662193,-91.64323673348,United States,Louisiana,Concordia,-6,11.9826003295898,29.3745897617499,8.11014285349873,2.4514369964599725
78510,31.0250360285942,-91.5174108507578,United States,Mississippi,Wilkinson,-6,64.3825177734375,154.60537488029,24.0807142674937,2.401356458663939
78511,31.0202654736627,-91.3916007718867,United States,Mississippi,Wilkinson,-6,72.6964083984375,173.323511843212,13.8260129727678,2.384210109710693
78512,31.0153629208314,-91.2658069369751,United States,Mississippi,Wilkinson,-6,45.1246333007813,107.243828720763,11.1674935008617,2.3766138553619265
78513,31.0103283900349,-91.1400297857892,United States,Mississippi,Wilkinson,-6,1.64965492858887,3.89539467160743,9.85212336883819,2.361339092254637
78515,30.9998634769213,-90.8885272918923,United States,Mississippi,Amite,-6,10.628370703125,25.1052250795657,2.74367532368147,2.3620953559875506
78516,30.9944331371074,-90.7628028269191,United States,Louisiana,St. Helena,-6,56.2736544433594,134.761729716768,0.09,2.3947570323944127
78517,30.9888709043329,-90.6370968011294,United States,Louisiana,St. Helena,-6,57.188752734375,142.032521710662,7.98396103067893,2.4835743904113707
78518,30.9831768011614,-90.5114096524402,United States,Louisiana,Tangipahoa,-6,38.7067952636719,97.9121703740727,3.02007142674936,2.529586076736447
78519,30.9773508506794,-90.3857418183719,United States,Louisiana,Tangipahoa,-6,38.5117822265625,98.6439388275321,12.7821947955876,2.5613963603973384
78520,30.9713930764956,-90.2600937360388,United States,Louisiana,Washington,-6,28.5524110107422,73.5840532979268,18.7285908986555,2.5771572589874268
78521,30.9653035027403,-90.1344658421401,United States,Louisiana,Washington,-6,23.5437020507813,61.4770195107913,7.17551298552221,2.6111874580383243
78522,30.9590821540639,-90.0088585729512,United States,Louisiana,Washington,-6,24.5687574462891,64.0716418009117,0.09,2.6078503131866433
78523,30.9527290556361,-89.8832723643145,United States,Louisiana,Washington,-6,34.9138357910156,97.036405830553,11.3565389565666,2.7793109416961697
78524,30.9462442331452,-89.7577076516306,United States,Louisiana,Washington,-6,23.0066637451172,74.7514112390797,0.397279220613579,3.249119997024536
78525,30.9396277127967,-89.6321648698495,United States,Mississippi,Pearl River,-6,52.4394197753906,167.134022166562,15.9152012819714,3.187182903289801
78526,30.9328795213122,-89.5066444534612,United States,Mississippi,Pearl River,-6,54.9223110351563,159.039896677266,5.66844804515672,2.8957247734069864
78527,30.925999685929,-89.3811468364877,United States,Mississippi,Pearl River,-6,39.8390115234375,112.669761454885,0.869116882454314,2.82812643051148
78528,30.9189882343982,-89.2556724524733,United States,Mississippi,Forrest,-6,29.6564137207031,81.625837061499,4.6619090885901,2.7523839473724405
78529,30.9118451949841,-89.1302217344764,United States,Mississippi,Stone,-6,40.9760094726562,113.309319182181,8.42491557497398,2.7652599811554053
78530,30.9045705964629,-89.0047951150605,United States,Mississippi,Stone,-6,37.9311569824219,113.675733717739,15.0423376490863,2.9968960285186856
78531,30.8971644681218,-88.8793930262854,United States,Mississippi,George,-6,38.8687201171875,120.576079734717,8.65014285349873,3.1021366119384783
78532,30.8896268397573,-88.7540158996984,United States,Mississippi,George,-6,23.1805447998047,72.3867654301976,0.614558441227157,3.1227378845214835
78533,30.8819577416747,-88.6286641663259,United States,Mississippi,George,-6,31.5036804199219,101.241133724351,1.67007142674937,3.2136287689208975
78534,30.8741572046864,-88.5033382566644,United States,Mississippi,George,-6,32.14693828125,100.75207821999,13.3041038841777,3.134111166000358
78535,30.866225260111,-88.3780386006721,United States,Alabama,Mobile,-6,52.2278349609375,139.337288077717,7.67668181006535,2.6678740978240976
78536,30.8581619397718,-88.25276562776,United States,Alabama,Mobile,-6,27.6937813476562,67.1280825981131,0,2.423940658569341
78537,30.8499672759958,-88.1275197667837,United States,Alabama,Mobile,-6,35.8467873046875,87.2861729402161,0,2.4349789619445796
78538,30.8416413016122,-88.0023014460343,United States,Alabama,Mobile,-6,1.24519504394531,3.18718683045467,3.21551298552221,2.5595884323120175
78539,30.8331840499513,-87.8771110932304,United States,Alabama,Baldwin,-6,37.3344227050781,99.4592950217844,1.45279220613579,2.6640105247497585
78540,30.8245955548431,-87.7519491355094,United States,Alabama,Baldwin,-6,50.038477734375,127.838901100678,0,2.554811954498295
78541,30.8158758506157,-87.6268159994187,United States,Alabama,Baldwin,-6,44.0329684570312,105.641859610091,2.53279220613579,2.399153709411614
78542,30.8070249720947,-87.5017121109077,United States,Alabama,Baldwin,-6,0.500094013595581,1.15507108395261,2.17918830920368,2.309707880020135
78783,30.6725376062363,-104.967932079957,United States,Texas,Hudspeth,-7,75.663650390625,332.554802708519,101.235766133056,4.395172595977788
78784,30.6818838802438,-104.84310790541,United States,Texas,Jeff Davis,-6,85.7746098632812,402.155192839103,93.1761492633559,4.688510894775395
78785,30.6910992464323,-104.718252970155,United States,Texas,Jeff Davis,-6,101.409302636719,413.791774721884,82.213142776972,4.080412387847891
78786,30.7001836682943,-104.593367696132,United States,Texas,Jeff Davis,-6,120.86269453125,410.110219304762,70.6430713502227,3.3931910991668714
78787,30.7091371098114,-104.468452505908,United States,Texas,Jeff Davis,-6,106.966013378906,286.629521348016,62.1808765546351,2.6796317100524956
78788,30.7179595354551,-104.343507822667,United States,Texas,Jeff Davis,-6,3.0710160736084,7.6887565610961,55.0212596849353,2.5036523342132564
78846,31.0045399141087,-97.0610021715943,United States,Texas,Falls,-6,1.58837395935059,3.8153029526285,4.57830519165799,2.4020180702209415
78847,31.0055878117004,-96.9350838707842,United States,Texas,Milam,-6,34.9579349121094,88.2811158916352,2.92102597104441,2.5253527164459215
78848,31.0065035005926,-96.8091622702437,United States,Texas,Milam,-6,58.779073828125,164.674555128575,6.84749350086167,2.80158472061158
78849,31.0072869772331,-96.6832377815176,United States,Texas,Robertson,-6,44.2399495605469,133.59499575133,3.64742207411231,3.019781827926625
78850,31.0079382380783,-96.5573109042785,United States,Texas,Robertson,-6,54.0508333007813,182.307476232526,2.30646752981726,3.3728892803192134
78851,31.0084572805767,-96.4313820701987,United States,Texas,Robertson,-6,53.6056141113281,172.691746842231,1.07095454429505,3.221523523330689
78852,31.0088441026229,-96.3054517333432,United States,Texas,Robertson,-6,50.4774043945313,147.681474711562,4.12830519165799,2.925694704055777
78853,31.009098702755,-96.1795203004369,United States,Texas,Leon,-6,42.9889702148438,134.035510694124,0.127279220613579,3.1179046630859384
78854,31.0092210798743,-96.0535882280596,United States,Texas,Madison,-6,41.2293401367188,132.345957325306,0.344558441227157,3.209994554519655
78855,31.0092112334707,-95.9276559715947,United States,Texas,Madison,-6,46.7841603515625,154.183783298173,10.6557272657703,3.295640707015993
78856,31.0090691635929,-95.8017239730029,United States,Texas,Madison,-6,57.364991015625,201.92784457877,12.5068960903134,3.5200536251068035
78857,31.0087948707997,-95.6757926659824,United States,Texas,Madison,-6,42.4148233886719,148.184962899937,16.8619805153395,3.49370694160462
78858,31.0083883561766,-95.5498624915142,United States,Texas,Houston,-6,67.3795573242188,220.275808830528,2.92367532368147,3.269178628921512
78859,31.0078496214744,-95.4239339222056,Unknown,Unknown,Unknown,-6,80.0209125,257.124042884964,9.78021428024809,3.213210582733158
78860,31.007178668949,-95.2980074022733,Unknown,Unknown,Unknown,-6,77.9343240234375,241.222082980656,7.38484414822461,3.095196962356565
78861,31.0063755013288,-95.1720833697196,Unknown,Unknown,Unknown,-6,85.1164611328125,258.054729903254,3.83007142674936,3.0317840576171884
78862,31.0054401216477,-95.0461622324727,Unknown,Unknown,Unknown,-6,83.3886536132813,254.760692545177,1.11727922061358,3.055100202560427
78863,31.0043725338694,-94.9202444611129,United States,Texas,Polk,-6,71.103571875,215.141660945215,1.17,3.025750398635863
78864,31.0031727423473,-94.7943304997959,United States,Texas,Polk,-6,52.2606225585938,153.856631241005,1.54279220613579,2.9440259933471578
78865,31.0018407519732,-94.6684207925968,United States,Texas,Polk,-6,71.4254044921875,203.611848623658,7.85668181006535,2.8506922721862784
78866,31.0003765674467,-94.5425157241328,United States,Texas,Tyler,-6,63.0306166992188,177.078880917743,12.1894740162011,2.809410572052006
78867,30.9987801958019,-94.4166158310128,United States,Texas,Tyler,-6,60.8354811035156,176.524387651738,18.0635064736294,2.901668310165413
78868,30.9970516435176,-94.2907215496736,United States,Texas,Tyler,-6,54.9030498046875,150.05743311284,10.1428636328852,2.733134746551519
78869,30.995190917331,-94.1648332977582,Unknown,Unknown,Unknown,-6,50.0907243164062,130.028101798623,2.7719090885901,2.595851898193353
78870,30.9931980248239,-94.0389515187976,Unknown,Unknown,Unknown,-6,67.453541015625,212.740623219829,6.35116882454314,3.1538836956024228
78871,30.991072974115,-93.9130766561857,Unknown,Unknown,Unknown,-6,82.3108552734375,311.651938253427,7.52646752981726,3.7862799167633003
78872,30.9888157738598,-93.7872091531704,United States,Texas,Newton,-6,92.2056380859375,357.538798393625,14.3510259710444,3.8776240348815945
78873,30.9864264332502,-93.6613494528438,United States,Texas,Newton,-6,66.8186006835937,240.614486732153,1.49911688245431,3.6010105609893786
78874,30.9839049620141,-93.5354979981331,Unknown,Unknown,Unknown,-6,36.015605859375,114.765654122147,21.2763701065146,3.1865534782409624
78875,30.9812513704152,-93.4096552317913,Unknown,Unknown,Unknown,-6,72.2057572265625,213.472675475399,15.0811688245431,2.956449508666995
78876,30.9784656692525,-93.2838215963875,Unknown,Unknown,Unknown,-6,60.2220880371094,163.53608790702,2.88,2.7155499458312966
78877,30.9755478698597,-93.1579975342981,Unknown,Unknown,Unknown,-6,4.05757817687988,10.4096694952176,13.5932921933813,2.565488338470469
78878,30.972497984105,-93.0321834876973,Unknown,Unknown,Unknown,-6,30.6708477539062,77.1205932562073,15.6264675298173,2.5144591331481965
78879,30.9693160243903,-92.9063798985477,Unknown,Unknown,Unknown,-6,45.5127490722656,117.632879330337,19.639831149948,2.5846138000488246
78880,30.9660020036511,-92.7805872085911,United States,Louisiana,Rapides,-6,71.3376650390625,183.192238000805,12.0430064863839,2.567959547042843
78881,30.9625559353558,-92.6548058593392,United States,Louisiana,Rapides,-6,32.5455666503906,79.1609106161962,2.09183766184074,2.4323101043701185
78882,30.958977833505,-92.5290362920645,United States,Louisiana,Rapides,-6,12.2463091186523,28.5982972656322,4.64007142674936,2.3352584838867294
78883,30.9552677126314,-92.4032789477908,United States,Louisiana,Rapides,-6,12.9848942504883,30.4165788299416,7.00565583902093,2.342458724975583
78884,30.9514255877986,-92.2775342672842,United States,Louisiana,Rapides,-6,1.78962291870117,4.22250165708376,3.72727922061358,2.359436511993413
78888,30.9347373687083,-91.7746909887111,United States,Louisiana,Pointe Coupee,-6,3.26423721313477,7.65502315082631,11.1339610306789,2.34511852264404
78889,30.9302354685849,-91.6490162288635,United States,Louisiana,Pointe Coupee,-6,2.13214504394531,5.02779533610549,14.0693311627024,2.3580925464630136
78890,30.9256016660052,-91.5233567714505,United States,Louisiana,West Feliciana,-6,0.0395280086517333,0.0931005335439022,20.6309285477417,2.355305433273319
78896,30.8950299865087,-90.769745921849207,United States,Louisiana,St. Helena,-6,2.16216903076172,5.10703807090244,9.93462986797652,2.3619976043701167
78897,30.8894734215263,-90.644205846019,United States,Louisiana,St. Helena,-6,29.7602028808594,70.6390802689052,1.08639610306789,2.37360882759094
78898,30.8837851188806,-90.5186845724784,United States,Louisiana,Tangipahoa,-6,33.8693115234375,81.9318641571037,1.02727922061358,2.4190590381622314
78899,30.8779651015201,-90.393182537029,United States,Louisiana,Tangipahoa,-6,35.00408671875,85.8301591049787,8.02124025129251,2.4520039558410653
78900,30.872013392912,-90.2677001750693,United States,Louisiana,Washington,-6,25.1508243164062,60.5724072618201,7.60851947190608,2.408366680145269
78901,30.8659300170419,-90.1422379215857,United States,Louisiana,Washington,-6,15.6634916748047,37.64951886498,10.3819805153395,2.403647899627682
78902,30.8597149984128,-90.0167962111431,United States,Louisiana,Washington,-6,28.3222788574219,67.236153454807,0.45,2.373966932296751
78903,30.8533683620437,-89.8913754778767,United States,Louisiana,Washington,-6,42.982175390625,107.042187742996,0.36,2.4903855323791584
78904,30.8468901334689,-89.7659761554824,United States,Mississippi,Pearl River,-6,18.0198995361328,59.0429782160181,7.76558441227157,3.276543140411378
78905,30.8402803387371,-89.6405986772086,United States,Mississippi,Pearl River,-6,35.3727158203125,115.081090729085,10.0539610306789,3.2533857822418204
78906,30.8335390044102,-89.5152434758471,United States,Mississippi,Pearl River,-6,35.1772321289063,101.230304059898,1.48367532368147,2.8777222633361683
78907,30.8266661575621,-89.3899109837241,United States,Mississippi,Pearl River,-6,49.6474272949219,138.526831398669,5.45646752981726,2.7902116775512753
78908,30.8196618257782,-89.2646016326917,United States,Mississippi,Stone,-6,53.433137109375,149.790687814289,8.64484414822461,2.8033294677734313
78909,30.8125260371535,-89.1393158541192,United States,Mississippi,Stone,-6,29.005119140625,82.3355954816714,2.46462986797652,2.838657379150391
78910,30.8052588202921,-89.0140540788842,United States,Mississippi,Stone,-6,28.7104223144531,86.0619603251615,11.2974220741123,2.997586011886599
78911,30.7978602043059,-88.8888167373638,United States,Mississippi,George,-6,30.9900146484375,96.5196507137676,10.8213831047912,3.1145403385162345
78912,30.7903302188134,-88.7636042594262,United States,Mississippi,George,-6,18.1864696289063,58.1609664315921,0.09,3.1980350017547523
78913,30.7826688939386,-88.638417074422,United States,Mississippi,George,-6,18.1856885009766,60.7801308057456,3.47007142674936,3.342195749282828
78914,30.7748762603097,-88.5132556111753,United States,Mississippi,George,-6,22.43086171875,73.2233853334939,8.94462986797652,3.2644035816192623
78915,30.766952349058,-88.3881202979754,United States,Alabama,Mobile,-6,31.0033353515625,87.1823262788517,1.49007142674936,2.812030553817749
78916,30.7588971918167,-88.2630115625681,United States,Alabama,Mobile,-6,18.9823598876953,48.6421569140538,3.09462986797652,2.56249260902405
78917,30.7507108207195,-88.1379298321474,United States,Alabama,Mobile,-6,12.5433898681641,31.6566202633158,2.60735064736294,2.523769140243521
78918,30.7423932683995,-88.0128755333466,United States,Alabama,Mobile,-6,0.139148979949951,0.35715534307475,4.28646752981726,2.5667119026184118
78919,30.7339445679878,-87.88784909223,United States,Alabama,Baldwin,-6,38.9712120117188,102.386994259166,0.794558441227157,2.627246856689441
78920,30.7253647531123,-87.7628509342844,United States,Alabama,Baldwin,-6,58.25368125,150.941195508336,1.20727922061358,2.5911014080047687
78921,30.7166538578963,-87.637881484411,United States,Alabama,Baldwin,-6,71.8395565429688,175.490083026149,12.0610973977938,2.44280576705933
78922,30.7078119169572,-87.5129411669166,United States,Alabama,Baldwin,-6,24.1032506835938,56.3717736043213,18.3052727087208,2.338762283325191
79164,30.5826654444945,-104.83144394459801,United States,Texas,Presidio,-6,100.39374140625,483.498507039532,88.1408051278857,4.816022396087649
79165,30.5918715511034,-104.706751820449,United States,Texas,Jeff Davis,-6,87.3842396484375,401.354223652423,76.6208051278858,4.592981815338134
79166,30.6009468407563,-104.582029476768,United States,Texas,Jeff Davis,-6,122.272205273437,474.830915466266,65.258967466045,3.883392095565815
79167,30.6098912776497,-104.457277334498,United States,Texas,Jeff Davis,-6,123.935291894531,352.079638009696,54.3513311116846,2.840834379196169
79168,30.6187048264672,-104.332495815197,United States,Texas,Jeff Davis,-6,17.1561243164063,41.1569152024846,45.5728116397785,2.398963451385491
79227,30.9060415342503,-96.9338434160641,United States,Texas,Milam,-6,30.4152844482422,75.7564224046769,1.23551298552221,2.490735292434693
79228,30.9069562881669,-96.8080888419546,United States,Texas,Milam,-6,63.2271603515625,178.469287032765,2.87095454429505,2.822668075561527
79229,30.9077389647947,-96.6823313910515,United States,Texas,Robertson,-6,22.7109504638672,68.8616446258746,2.25639610306789,3.032089948654175
79230,30.9083895606096,-96.5565715611883,United States,Texas,Robertson,-6,49.7786251464844,162.519668182444,4.91646752981726,3.264848470687863
79231,30.9089080730759,-96.4308097822884,United States,Texas,Robertson,-6,60.5928607910156,190.461051565554,0.09,3.1432919502258354
79232,30.909294500101,-96.3050465066378,United States,Texas,Brazos,-6,31.0939936523437,91.5565154155295,1.15455844122716,2.9445080757141167
79233,30.9095488402323,-96.1792821392453,United States,Texas,Madison,-6,42.009732421875,131.104875142473,10.2110259710444,3.1208214759826705
79234,30.9096710923773,-96.0535171349077,United States,Texas,Madison,-6,51.1378391601563,160.215771429767,2.5019090885901,3.133018016815189
79235,30.9096612560292,-95.9277519472276,United States,Texas,Madison,-6,43.9778900390625,141.52290238237,4.78653895656662,3.2180466651916464
79236,30.9095193312361,-95.8019870164024,United States,Texas,Madison,-6,54.1571418457031,186.02462722564,0.434558441227157,3.434904813766486
79237,30.9092453185536,-95.6762227743779,United States,Texas,Walker,-6,49.0673083007813,165.690162067852,4.74551298552221,3.376793384552005
79238,30.9088392190604,-95.5504596603734,United States,Texas,Walker,-6,42.1467916992187,134.586154522098,1.62639610306789,3.1932716369628893
79239,30.9083010344972,-95.4246981451924,United States,Texas,Walker,-6,19.0568438964844,60.291801935707,9.26205194208883,3.163787364959715
79240,30.9076307671067,-95.2989386712858,Unknown,Unknown,Unknown,-6,20.7394191650391,63.7792727224697,13.8659415460184,3.075268030166623
79241,30.9068284196009,-95.1731816748984,Unknown,Unknown,Unknown,-6,89.6114153320312,271.558692786723,1.35,3.0304028987884486
79242,30.9058939949943,-95.0474275622412,United States,Texas,Polk,-6,80.0911942382813,244.684523265519,8.84403245742829,3.055073976516719
79243,30.9048274972275,-94.9216768020946,United States,Texas,Polk,-6,80.6511225585937,244.317635686443,13.3168960903134,3.029314756393431
79244,30.9036289306276,-94.7959298368498,United States,Texas,Polk,-6,71.5696224609375,209.937376070219,5.98102597104441,2.933330774307245
79245,30.9022983000574,-94.6701871088176,United States,Texas,Polk,-6,71.0623678710937,200.003516181698,6.95558441227157,2.8144786357879603
79246,30.9008356101842,-94.5444490009307,United States,Texas,Tyler,-6,69.971944921875,190.097726214137,4.51653895656662,2.716770648956303
79247,30.8992408680055,-94.4187160479121,United States,Texas,Tyler,-6,64.3784124023437,188.229862574851,8.11014285349873,2.923804044723515
79248,30.8975140799608,-94.2929886844465,United States,Texas,Tyler,-6,67.024873828125,194.492373826826,1.60455844122716,2.901793956756589
79249,30.8956552527457,-94.1672673264499,Unknown,Unknown,Unknown,-6,21.0470036132812,60.247643981025,6.45286363288515,2.862528324127202
79250,30.8936643938961,-94.0415524156928,Unknown,Unknown,Unknown,-6,43.0789245117187,136.567681413653,6.40918830920368,3.170173883438123
79251,30.8915415114821,-93.91584439381,Unknown,Unknown,Unknown,-6,73.7800048828125,262.87143514356,5.1119090885901,3.5629088878631596
79252,30.8892866141072,-93.7901437022904,United States,Texas,Newton,-6,69.3679491210937,244.192594737243,2.30911688245431,3.5202510356903125
79253,30.8868997109081,-93.6644507824687,United States,Texas,Newton,-6,73.207641796875,236.10322521177,3.40830519165799,3.2251172065734877
79254,30.8843808115544,-93.5387660755157,United States,Texas,Newton,-6,39.1746612304688,116.850665465521,15.9774220741123,2.9828124046325715
79255,30.8817299262482,-93.413090022429,Unknown,Unknown,Unknown,-6,38.4052561523438,105.80602726851,4.45742207411231,2.7549881935119664
79256,30.8789470657236,-93.2874230640237,United States,Louisiana,Beauregard,-6,20.8709373779297,52.7214512440031,1.33455844122716,2.526070117950439
79257,30.8760322412462,-93.1617656409234,Unknown,Unknown,Unknown,-6,46.9070644042969,112.577149163485,4.57455844122716,2.4000041484832813
79258,30.872985464613,-93.0361181935508,Unknown,Unknown,Unknown,-6,32.86423125,78.178558818188307,3.88279220613579,2.378834247589111
79259,30.8698067481516,-92.9104811621184,Unknown,Unknown,Unknown,-6,33.5635127929688,80.2154947432481,6.03639610306789,2.3899612426757786
79260,30.8664961047199,-92.7848549866194,United States,Louisiana,Allen,-6,53.6913325195313,129.489576163274,5.96823376490863,2.4117407798767068
79261,30.8630535477052,-92.6592401068185,United States,Louisiana,Allen,-6,14.2777252441406,33.9083651796965,3.89558441227157,2.374913692474372
79277,30.7900453564698,-90.6512960649956,United States,Louisiana,St. Helena,-6,1.80294300384521,4.23932479512604,1.52095454429505,2.351336002349858
79278,30.7843628272116,-90.5259402302505,United States,Louisiana,Tangipahoa,-6,18.1987817871094,43.147529255162,0.667279220613579,2.370902061462397
79279,30.7785487152161,-90.4006035574706,United States,Louisiana,Tangipahoa,-6,9.17378986816406,21.7706842001101,2.70374675043084,2.373139619827268
79282,30.7603171186481,-90.0247128457822,United States,Louisiana,Washington,-6,5.5809,13.177298272419,2.73727922061358,2.3611421585083052
79283,30.7539769141175,-89.8994571536401,United States,Louisiana,Washington,-6,20.7542605957031,50.6515948206746,0.667279220613579,2.4405395984649703
79284,30.7475052486252,-89.7742227877375,United States,Mississippi,Pearl River,-6,16.925147753906302,53.953718507033,5.0219090885901,3.187784194946278
79285,30.7409021480637,-89.6490101796302,United States,Mississippi,Pearl River,-6,44.3773450195313,144.015864002488,5.19021428024809,3.245256423950192
79286,30.7341676388358,-89.5238197604201,United States,Mississippi,Pearl River,-6,38.43658828125,114.702283498296,2.85551298552221,2.984195232391363
79287,30.7273017478537,-89.3986519607469,United States,Mississippi,Pearl River,-6,47.4454889648438,134.737775302506,9.55918830920368,2.839843750000008
79288,30.7203045025373,-89.273507210779,United States,Mississippi,Stone,-6,44.0887587890625,125.786959956155,4.71837661840736,2.8530392646789617
79289,30.7131759308137,-89.1483859402053,United States,Mississippi,Stone,-6,34.4606036132813,97.8116506210652,1.91823376490863,2.8383615016937216
79290,30.7059160611158,-89.0232885782263,United States,Mississippi,Stone,-6,40.4224013671875,118.228958967063,16.3407142674937,2.9248375892639134
79291,30.6985249223813,-88.8982155535451,United States,Mississippi,Jackson,-6,28.2470572265625,86.8425829063085,4.4638181771802,3.074393987655638
79292,30.6910025440516,-88.7731672943594,United States,Mississippi,Jackson,-6,40.9437518554688,132.762578085935,0.779116882454314,3.242560148239128
79293,30.6833489560704,-88.6481442283526,United States,Mississippi,Jackson,-6,9.70981171875,33.5380646694437,11.0940324574283,3.4540386199951203
79294,30.6755641888829,-88.5231467826849,United States,Mississippi,Jackson,-6,14.6816553955078,49.1057832460229,0.307279220613579,3.3447034358978334
79295,30.6676482734341,-88.3981753839856,United States,Alabama,Mobile,-6,37.4979968261719,107.505062121176,2.26279220613579,2.8669548034667907
79296,30.6596012411682,-88.2732304583437,United States,Alabama,Mobile,-6,21.9191853515625,58.5440171996407,1.94007142674936,2.670902967453004
79297,30.6514231240267,-88.1483124313001,United States,Alabama,Mobile,-6,3.47376588134766,8.99590046576153,1.40911688245431,2.5896680355071995
79299,30.6346737653645,-87.8985587723776,United States,Alabama,Baldwin,-6,7.08985821533203,18.3373278400929,1.28183766184074,2.5864167213440012
79300,30.6261025902039,-87.7737239887624,United States,Alabama,Baldwin,-6,30.7945447998047,79.5631807967156,1.64823376490863,2.583677768707274
79301,30.6174004628853,-87.6489178002558,United States,Alabama,Baldwin,-6,33.2764018066406,82.9636005170384,1.93367532368147,2.4931662082672137
79302,30.6085674178195,-87.5241406295302,United States,Alabama,Baldwin,-6,36.2744103515625,85.7653099010211,8.1112402512925,2.3643474578857435
79544,30.4834150185513,-104.819810636133,United States,Texas,Presidio,-6,86.5203873046875,370.98556794231,83.4872986542563,4.28783988952637
79545,30.4926119087838,-104.695280902594,United States,Texas,Presidio,-6,48.3106306640625,218.921320906228,71.9236233305748,4.531535148620613
79546,30.5016781088418,-104.570721068137,United States,Texas,Presidio,-6,116.571608789063,490.081384008596,60.3727402130292,4.2041230201721
79547,30.5106135831357,-104.446131552089,United States,Texas,Presidio,-6,123.081912597656,375.180414878827,48.8617856687341,3.0482172966003453
79548,30.5194182965601,-104.321512774391,United States,Texas,Jeff Davis,-6,32.5893948486328,79.8803976855279,38.0068700937601,2.451116323471071
79607,30.8064647997165,-96.9326062492898,United States,Texas,Milam,-6,42.6784768066406,106.92045654984,4.1128636328851496,2.5052547454834095
79608,30.8073786230403,-96.8070182589607,United States,Texas,Milam,-6,82.7042431640625,238.506028460196,0.726396103067893,2.8838427066803036
79609,30.8081605034055,-96.6814274031698,United States,Texas,Milam,-6,47.2758437988281,145.36763130169,6.82300648638388,3.0748817920684783
79610,30.8088104373074,-96.5558341779212,United States,Texas,Robertson,-6,20.6739725097656,63.5230378481833,0.906396103067893,3.0726091861724893
79611,30.8093284222263,-96.4302390113986,United States,Texas,Robertson,-6,36.4130041992188,109.423608112976,4.53462986797652,3.0050694942474308
79612,30.809714456082,-96.3046423541182,United States,Texas,Brazos,-6,38.6242923339844,122.748405190974,1.59551298552221,3.178010463714599
79613,30.8099685374313,-96.1790446093818,United States,Texas,Brazos,-6,35.173712109375,124.467784673696,0.434558441227157,3.538659334182731
79614,30.8100906651879,-96.0534462302133,United States,Texas,Grimes,-6,51.6711418945312,189.134924406102,9.12837661840736,3.6603589057922434
79615,30.810080838848,-95.9278476684432,United States,Texas,Grimes,-6,49.9182987304688,176.816412870536,4.75565583902093,3.5421161651611333
79616,30.8099390584596,-95.8022493625152,United States,Texas,Walker,-6,69.9216837890625,237.843741028518,16.3502142802481,3.4015734195709215
